InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
565320,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-09-02 13:10:00,0.85,16745.0,United Kingdom,0.85
569224,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-10-02 14:00:00,1.25,15701.0,United Kingdom,2.5
540473,21446,12 RED ROSE PEG PLACE SETTINGS,4,2011-01-07 14:31:00,1.25,17284.0,United Kingdom,5.0
547730,21877,HOME SWEET HOME MUG,6,2011-03-25 11:01:00,1.25,14796.0,United Kingdom,7.5
561113,23207,LUNCH BAG ALPHABET DESIGN,1,2011-07-25 12:09:00,1.65,17841.0,United Kingdom,1.65
575583,22553,PLASTERS IN TIN SKULLS,2,2011-11-10 11:55:00,1.65,14456.0,United Kingdom,3.3
580528,22110,BIRD HOUSE HOT WATER BOTTLE,24,2011-12-04 15:28:00,2.55,14911.0,EIRE,61.199999999999996
571475,22121,NOEL WOODEN BLOCK LETTERS ,2,2011-10-17 14:42:00,5.95,15033.0,United Kingdom,11.9
553546,47590B,PINK HAPPY BIRTHDAY BUNTING,50,2011-05-17 15:42:00,4.65,12415.0,Australia,232.50000000000003
542155,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,112,2011-01-26 10:51:00,2.55,15777.0,United Kingdom,285.59999999999997
580103,47504H,ENGLISH ROSE SPIRIT LEVEL ,6,2011-12-01 15:12:00,0.79,16242.0,United Kingdom,4.74
578068,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,2011-11-22 15:45:00,3.95,14505.0,United Kingdom,7.9
543913,21166,COOK WITH WINE METAL SIGN ,3,2011-02-14 13:11:00,2.08,17591.0,United Kingdom,6.24
566295,21770,OPEN CLOSED METAL SIGN,1,2011-09-11 15:44:00,4.95,15547.0,United Kingdom,4.95
573492,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-10-31 11:57:00,1.25,13544.0,United Kingdom,1.25
580956,22499,WOODEN UNION JACK BUNTING,3,2011-12-06 14:23:00,5.95,17841.0,United Kingdom,17.85
569017,23518,EMBROIDERED RIBBON REEL RACHEL ,6,2011-09-30 09:22:00,2.89,13813.0,Germany,17.34
579443,22748,POPPY'S PLAYHOUSE KITCHEN,2,2011-11-29 13:40:00,2.1,16479.0,United Kingdom,4.2
546562,22606,WOODEN SKITTLES GARDEN SET,1,2011-03-15 10:45:00,15.95,16293.0,United Kingdom,15.95
570117,23310,BUBBLEGUM RING ASSORTED,72,2011-10-07 12:42:00,0.42,15815.0,United Kingdom,30.24
539215,22585,PACK OF 6 BIRDY GIFT TAGS,4,2010-12-16 12:42:00,1.25,15574.0,United Kingdom,5.0
571837,22530,MAGIC DRAWING SLATE DOLLY GIRL ,3,2011-10-19 12:11:00,0.42,16470.0,United Kingdom,1.26
574963,35970,ZINC FOLKART SLEIGH BELLS,12,2011-11-08 10:27:00,1.69,12919.0,United Kingdom,20.28
558330,21061,PARTY INVITES FOOTBALL,2,2011-06-28 12:16:00,0.85,12748.0,United Kingdom,1.7
569229,23329,DECORATIVE WICKER HEART LARGE,2,2011-10-02 14:56:00,1.65,14502.0,United Kingdom,3.3
567887,16169E,WRAP 50'S  CHRISTMAS,25,2011-09-22 15:28:00,0.42,15237.0,United Kingdom,10.5
556528,22431,WATERING CAN BLUE ELEPHANT,12,2011-06-13 11:36:00,1.95,13269.0,United Kingdom,23.4
542778,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-02-01 09:01:00,1.25,14496.0,United Kingdom,15.0
581001,22728,ALARM CLOCK BAKELIKE PINK,18,2011-12-07 08:07:00,3.75,12583.0,France,67.5
560104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-14 18:56:00,2.95,17921.0,United Kingdom,11.8
581253,22142,CHRISTMAS CRAFT WHITE FAIRY ,1,2011-12-08 11:15:00,1.45,16891.0,United Kingdom,1.45
541530,21754,HOME BUILDING BLOCK WORD,3,2011-01-19 10:56:00,5.95,14769.0,United Kingdom,17.85
562540,21162,TOXIC AREA  DOOR HANGER ,3,2011-08-05 15:38:00,0.39,17400.0,United Kingdom,1.17
555538,21135,VICTORIAN  METAL POSTCARD SPRING,10,2011-06-05 12:39:00,1.69,14512.0,United Kingdom,16.9
565541,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-09-05 12:00:00,0.55,14159.0,United Kingdom,1.1
556912,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,1,2011-06-15 13:26:00,4.95,15005.0,United Kingdom,4.95
558959,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,24,2011-07-05 10:54:00,1.45,16103.0,United Kingdom,34.8
563557,23029,DRAWER KNOB CRACKLE GLAZE GREEN,24,2011-08-17 13:33:00,1.65,15786.0,United Kingdom,39.599999999999994
553180,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-05-15 11:35:00,1.25,16466.0,United Kingdom,7.5
574587,22624,IVORY KITCHEN SCALES,2,2011-11-06 10:29:00,8.5,14936.0,Channel Islands,17.0
542409,22470,HEART OF WICKER LARGE,5,2011-01-27 16:30:00,2.95,15311.0,United Kingdom,14.75
579514,22852,DOG BOWL VINTAGE CREAM,4,2011-11-29 17:12:00,4.25,16688.0,United Kingdom,17.0
564305,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-08-24 12:20:00,4.95,14875.0,United Kingdom,19.8
580024,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-12-01 11:51:00,3.75,15172.0,United Kingdom,15.0
537623,22439,6 ROCKET BALLOONS ,2,2010-12-07 14:31:00,0.65,15858.0,United Kingdom,1.3
572021,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,2011-10-20 10:57:00,0.83,15664.0,United Kingdom,9.959999999999999
571909,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,2011-10-19 15:08:00,3.75,15006.0,United Kingdom,3.75
562980,22961,JAM MAKING SET PRINTED,12,2011-08-11 11:44:00,1.45,17686.0,United Kingdom,17.4
557431,22082,RIBBON REEL STRIPES DESIGN ,10,2011-06-20 12:37:00,1.65,18260.0,United Kingdom,16.5
546988,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-03-18 12:57:00,1.69,14194.0,United Kingdom,13.52
563638,21137,BLACK RECORD COVER FRAME,48,2011-08-18 10:36:00,3.39,15311.0,United Kingdom,162.72
578998,23365,SET 12 COLOUR PENCILS LOVE LONDON,1,2011-11-27 16:05:00,0.65,15436.0,United Kingdom,0.65
565454,21889,WOODEN BOX OF DOMINOES,12,2011-09-04 16:08:00,1.25,17410.0,United Kingdom,15.0
554927,21914,BLUE HARMONICA IN BOX ,12,2011-05-27 13:00:00,1.25,16726.0,United Kingdom,15.0
572744,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-10-25 16:14:00,0.95,14085.0,United Kingdom,1.9
567552,23374,RED SPOT PAPER GIFT BAG,20,2011-09-21 10:40:00,0.82,12583.0,France,16.4
580884,22509,SEWING BOX RETROSPOT DESIGN ,1,2011-12-06 12:21:00,3.95,15907.0,United Kingdom,3.95
579497,21158,MOODY GIRL DOOR HANGER ,4,2011-11-29 15:39:00,0.39,14349.0,United Kingdom,1.56
574328,21988,PACK OF 6 SKULL PAPER PLATES,24,2011-11-04 09:05:00,0.85,13081.0,United Kingdom,20.4
562271,22726,ALARM CLOCK BAKELIKE GREEN,12,2011-08-03 17:05:00,3.75,16098.0,United Kingdom,45.0
562565,23322,LARGE WHITE HEART OF WICKER,10,2011-08-07 10:45:00,2.95,16206.0,United Kingdom,29.5
552879,20727,LUNCH BAG  BLACK SKULL.,20,2011-05-12 09:55:00,1.65,12976.0,United Kingdom,33.0
552878,22535,MAGIC DRAWING SLATE BUNNIES ,24,2011-05-12 09:54:00,0.42,12625.0,Germany,10.08
579555,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-30 11:08:00,2.95,16241.0,United Kingdom,17.700000000000003
542149,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-01-26 10:17:00,0.55,17811.0,United Kingdom,0.55
574834,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-11-07 11:30:00,8.25,13139.0,United Kingdom,33.0
570693,23265,SET OF 3 WOODEN TREE DECORATIONS,2,2011-10-11 16:50:00,1.25,16161.0,United Kingdom,2.5
540839,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-01-11 15:42:00,2.95,16791.0,United Kingdom,2.95
580502,22113,GREY HEART HOT WATER BOTTLE,4,2011-12-04 13:15:00,4.25,16931.0,United Kingdom,17.0
560211,21884,CAKES AND BOWS GIFT  TAPE,12,2011-07-15 14:34:00,0.65,12621.0,Germany,7.800000000000001
553838,35810A,ENAMEL PINK COFFEE CONTAINER,12,2011-05-19 12:10:00,0.83,12620.0,France,9.959999999999999
569220,23313,VINTAGE CHRISTMAS BUNTING,4,2011-10-02 13:26:00,4.95,16007.0,United Kingdom,19.8
571180,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,2011-10-14 10:47:00,2.95,15498.0,United Kingdom,17.700000000000003
547114,21240,BLUE POLKADOT CUP,2,2011-03-21 11:49:00,0.85,14688.0,United Kingdom,1.7
567312,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-09-19 13:47:00,4.15,15500.0,United Kingdom,16.6
573407,22077,6 RIBBONS RUSTIC CHARM,1,2011-10-30 15:58:00,1.95,18067.0,United Kingdom,1.95
556509,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-13 10:33:00,4.15,12708.0,Germany,24.900000000000002
570713,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-10-12 10:18:00,4.95,17064.0,United Kingdom,14.850000000000001
563613,23345, DOLLY GIRL BEAKER,12,2011-08-18 08:49:00,1.25,12688.0,Israel,15.0
575086,23516,EMBROIDERED RIBBON REEL SOPHIE  ,6,2011-11-08 13:52:00,3.75,16618.0,United Kingdom,22.5
569824,22959,WRAP CHRISTMAS VILLAGE,25,2011-10-06 12:22:00,0.42,17295.0,United Kingdom,10.5
566219,21519,GIN & TONIC DIET GREETING CARD ,12,2011-09-09 15:51:00,0.42,17426.0,United Kingdom,5.04
555872,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-06-07 15:04:00,1.25,13395.0,United Kingdom,15.0
550303,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-04-17 10:21:00,1.45,18213.0,United Kingdom,17.4
542373,22960,JAM MAKING SET WITH JARS,12,2011-01-27 13:38:00,3.75,16767.0,United Kingdom,45.0
546679,20974,12 PENCILS SMALL TUBE SKULL,3,2011-03-15 16:47:00,0.65,13121.0,United Kingdom,1.9500000000000002
560691,23201,JUMBO BAG ALPHABET,10,2011-07-20 12:00:00,2.08,13136.0,United Kingdom,20.8
547389,21696,SMALL SILVER TRELLIS CANDLEPOT,6,2011-03-22 16:08:00,2.95,16721.0,United Kingdom,17.700000000000003
542720,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-01-31 14:35:00,1.25,12778.0,Netherlands,15.0
570223,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,2011-10-09 13:11:00,2.95,15787.0,United Kingdom,2.95
541843,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-23 12:08:00,2.95,13659.0,United Kingdom,2.95
562680,21930,JUMBO STORAGE BAG SKULLS,2,2011-08-08 13:46:00,2.08,17954.0,United Kingdom,4.16
578270,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2,2011-11-23 13:39:00,3.29,14096.0,United Kingdom,6.58
543800,20774,GREEN FERN NOTEBOOK,2,2011-02-13 11:36:00,1.65,17282.0,United Kingdom,3.3
545533,21981,PACK OF 12 WOODLAND TISSUES ,48,2011-03-03 14:04:00,0.29,12524.0,Germany,13.919999999999998
559356,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-07-07 18:29:00,4.95,15416.0,United Kingdom,19.8
559293,23275,SET OF 3 HANGING OWLS OLLIE BEAK,2,2011-07-07 12:29:00,1.25,16743.0,United Kingdom,2.5
544349,22030,SWALLOWS GREETING CARD,12,2011-02-18 10:03:00,0.42,16713.0,United Kingdom,5.04
557468,20727,LUNCH BAG  BLACK SKULL.,3,2011-06-20 13:14:00,1.65,16713.0,United Kingdom,4.949999999999999
559202,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-07-07 10:40:00,3.29,13583.0,United Kingdom,13.16
578858,22023,EMPIRE BIRTHDAY CARD,12,2011-11-27 11:22:00,0.42,18145.0,United Kingdom,5.04
560360,23102,SILVER HEARTS TABLE DECORATION,12,2011-07-18 11:55:00,0.83,12744.0,Singapore,9.959999999999999
567142,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-09-16 14:55:00,1.45,14262.0,United Kingdom,17.4
574343,22481,BLACK TEA TOWEL CLASSIC DESIGN,12,2011-11-04 10:11:00,1.25,12576.0,Poland,15.0
572721,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-10-25 15:07:00,0.39,16201.0,United Kingdom,18.72
536408,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-01 11:41:00,2.95,14307.0,United Kingdom,17.700000000000003
